Time,Cluster,Probability
271.0683141181421,7,0.919600766538246
272.0361808352185,7,0.9969588513151034
56.7163696206444,4,0.9747275520986405
56.90570296383885,2,0.9404452811957287
275.0578143259286,3,0.9990614909551458
276.1971477186022,11,0.999457196771622
277.09361443195985,9,0.9549022268213603
278.0104144797098,11,0.9944484084221156
279.01258119857266,7,0.9988151261917196
280.00261458347023,1,0.6340981444588221
281.01594796958136,7,0.9963351766095566
282.26431470126715,7,0.9980666908757159
283.217514750913,7,0.6113506366603256
284.0406147937828,1,0.9880209744460631
285.05318151318727,11,0.8049618260678822
286.1318482360345,11,0.7548943910067706
287.18191495739217,9,0.9702454489146863
59.62850310565136,8,0.7409077020213004
289.06794838895644,7,0.9682941490021456
290.0160817716717,4,0.5900611934159629
291.00121515631406,5,0.9973081260080788
292.0086485421179,1,0.5928981919641035
293.0192819280884,7,0.7473017351063719
294.1740819882342,8,0.9995084543276032
295.10298203661443,9,0.9119366085019838
296.0380820853176,12,0.9626215919675158
297.061182138604,11,0.9977267023708539
61.84213655427811,9,0.5788439854668395
299.00144890632623,6,0.9739398563835626
300.04038229377073,9,0.9689645715951718
301.0649156804652,1,0.8493162605981861
302.0692157327725,8,0.8913055145108514
303.0349157830693,11,0.966936928025671
304.080182504177,6,0.7261038495683169
305.030582553677,6,0.8856171461954211
306.00001593750164,8,0.999554251583534
307.002449323045,8,0.9950181330807891
63.65346998195173,9,0.9961890243574624
309.0162827612656,6,0.8690540565389137
310.047049481618,12,0.9911563134020682
311.0000828645885,11,0.9876876974102692
312.0051495836024,11,0.9447185464821651
313.0154496362222,11,0.9820742223341418
64.13883667389791,1,0.9577663130921165
64.60067003128506,1,0.7454999732992544
64.8018033750941,11,0.9925168451499268
64.9318367152,12,0.9142364911510894
318.0533498986128,4,0.6759271728940086
319.04354995018576,5,0.9974976450228524
320.03835000199825,1,0.9832996135403194
321.00095005213365,1,0.7993092490496922
322.0844167752309,6,0.9837667482825821
323.153916830934,1,0.5400518141288021
66.5064701305455,1,0.9579547411903593
325.0040835939636,1,0.8739539849304011
326.0195836468542,9,0.9598465631832968
327.0465503670087,1,0.6486617799941757
328.0832504210035,5,0.9782365807159736
67.21683683421043,5,0.999967306131751
67.8560368675021,11,0.3510758843884529
331.0324839079428,8,0.9954889345754171
332.0051839586042,4,0.3839305502844032
333.3180840269844,4,0.7284577489985843
334.0120507297952,4,0.5951796322064394
335.0336507830035,11,0.4306837364653511
336.0817508375921,7,0.6162620151038383
337.0262508867848,0,0.9997625318664535
338.13061761097055,4,0.9589629878964097
69.03970359581808,12,0.9766487910343827
340.00188437509905,9,0.5718953819929393
341.0595844301876,9,0.9998198813650833
342.20575115655043,9,0.9999999763972486
343.1665845399272,12,0.8294936707154981
344.0078179170748,11,0.9695886721834519
345.0095846359168,11,0.9455922296342631
346.0228180220227,6,0.9996653051309476
347.02111807401747,6,0.9968249272518768
348.0047847919168,4,0.9048887497459808
349.05408484656783,9,0.7238767593731978
350.0289848973439,9,0.46707711277500663
351.02775161602966,11,0.4907976935920456
352.0078516670765,1,0.9063938834328424
353.0289183869237,9,0.9532485404066958
72.11763708946046,7,0.46472093039089823
355.0008184896269,11,0.9757395468225071
279.8820479105241,5,0.99984928574747
357.0339852621877,5,0.9999848645256465
358.0098853130158,5,0.9998710893613418
274.89921431766817,9,0.9999999990319566
360.0013520834047,5,0.9999527773379229
361.00661880242905,1,0.9180489286654506
362.061652190712,5,0.7941855536109451
363.03428557470335,1,0.9144703557842985
364.0250856263075,5,0.9996134080253837
365.0628190136895,4,0.6309785966444809
366.0309857307815,1,0.9854826333976786
367.0659857846877,1,0.890403916924825
368.0110191672416,12,0.9848082136853754
75.42047059481638,11,0.9203738020795218
75.49137059850909,8,0.9721004413913444
371.02981932447074,4,0.8456372978405028
372.364319393976,11,0.8933902868481387
373.0034527605975,6,0.9963888803336103
374.0997194843614,9,0.9940035801971512
375.0115528651861,1,0.7143575981861912
376.1287862567086,9,0.5401900866806679
377.0186529697225,12,0.9464139282680173
378.0227530220194,4,0.969085364724526
